Hour,Car No.,Team,Drivers,Car,Category,Tyres  ,Laps,Total Time,Pitstops,Best Lap Number,Best LapTime,Best Lap Kph,total_time,Lap_record
3,48,IDEC Sport,P. LAFARGUE / P. CHATIN / L. HÖRR,Oreca 07 - Gibson,LMP2,G,38,3:14:00,4,11.0,03:37.1,225.9,11640.0,217.1
3,47,COOL Racing,DE GÉRUS / V. LOMKO / S. PAGENAUD,Oreca 07 - Gibson,LMP2,G,38,3:14:01,4,10.0,03:37.3,225.7,11641.0,217.3
3,37,COOL Racing,N. LAPIERRE / A. COIGNY / M. JAKOBSEN,Oreca 07 - Gibson,LMP2,G,37,3:07:01,5,29.0,03:40.1,222.9,11221.0,220.1
3,923,Racing Team Turkey,S. YOLUC / T. GAMBLE / D. VANTHOOR,Oreca 07 - Gibson,LMP2,G,37,3:07:10,4,9.0,03:37.6,225.4,11230.0,217.6
3,45,Algarve Pro Racing,G. KURTZ / J. ALLEN / C. BRAUN,Oreca 07 - Gibson,LMP2,G,37,3:07:23,4,9.0,03:38.0,225.0,11243.0,218.0
3,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,37,3:10:03,4,10.0,03:39.9,223.1,11403.0,219.9
3,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,37,3:10:10,5,11.0,03:39.0,224.0,11410.0,219.0
3,31,Team WRT,S. GELAEL / F. HABSBURG / R. FRIJNS,Oreca 07 - Gibson,LMP2,G,37,3:10:13,5,13.0,03:39.4,223.6,11413.0,219.4
3,54,AF Corse,T. FLOHR / F. CASTELLACCI / D. RIGON,Ferrari 488 GTE Evo,LMGTE Am,M,37,3:13:58,3,8.0,03:52.1,211.3,11638.0,232.1
3,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,36,3:06:36,3,10.0,03:54.9,208.9,11196.0,234.9
3,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,36,3:07:21,3,11.0,03:51.4,211.9,11241.0,231.4
3,911,Proton Competition,M. FASSBENDER / M. RUMP / R. LIETZ,Porsche 911 RSR - 19,LMGTE Am,M,36,3:08:57,4,16.0,03:53.1,210.5,11337.0,233.1
3,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,36,3:08:59,4,14.0,03:55.0,208.7,11339.0,235.0
3,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,36,3:10:06,4,29.0,03:52.8,210.7,11406.0,232.8
3,74,Kessel Racing,K. COZZOLINO / Y. TSUJIKO / N. YOKOMIZO,Ferrari 488 GTE Evo,LMGTE Am,M,36,3:10:08,4,10.0,03:54.9,208.9,11408.0,234.9
3,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,36,3:10:11,4,8.0,03:53.1,210.5,11411.0,233.1
3,57,Kessel Racing,T. KIMURA / S. HUFFAKER / D. SERRA,Ferrari 488 GTE Evo,LMGTE Am,M,36,3:10:16,3,8.0,03:52.5,211.0,11416.0,232.5
3,88,Proton Competition,H. TINCKNELL / D. YOUNT / J. RIED,Porsche 911 RSR - 19,LMGTE Am,M,36,3:11:45,3,8.0,03:52.2,211.2,11505.0,232.2
3,86,GR Racing,M. WAINWRIGHT / B. BARKER / R. PERA,Porsche 911 RSR - 19,LMGTE Am,M,35,2:56:20,4,10.0,03:52.2,211.2,10580.0,232.2
3,24,Hendrick Motorsports,J. JOHNSON / M. ROCKENFELLER / J. BUTTON,Chevrolet Camaro ZL1,INNOVATIVE CAR,G,35,3:00:16,3,8.0,03:52.1,211.3,10816.0,232.1
3,777,D'Station Racing,S. HOSHINO / C. STEVENSON / T. FUJII,Aston Martin Vantage AMR,LMGTE Am,M,35,3:07:08,4,9.0,03:55.1,208.6,11228.0,235.1
3,98,Northwest AMR,I. JAMES / D. MANCINELLI / A. RIBERAS,Aston Martin Vantage AMR,LMGTE Am,M,35,3:08:57,4,26.0,03:55.4,208.3,11337.0,235.4
3,100,Walkenhorst Motorsport,C. HULL / A. HARYANTO / J. SEGAL,Ferrari 488 GTE Evo,LMGTE Am,M,35,3:10:01,4,11.0,03:54.7,209.0,11401.0,234.7
3,22,United Autosports,P. HANSON / F. ALBUQUERQUE / F. LUBIN,Oreca 07 - Gibson,LMP2,G,34,2:43:29,4,11.0,03:37.8,225.2,9809.0,217.8
3,32,Inter Europol Competition,M. KVAMME / J. MAGNUSSEN / A. FJORDBACH,Oreca 07 - Gibson,LMP2,G,34,2:56:40,4,31.0,03:42.4,220.6,10600.0,222.4
3,33,Corvette Racing,N. CATSBURG / B. KEATING / N. VARRONE,Chevrolet Corvette C8.R,LMGTE Am,M,34,3:07:11,4,8.0,03:51.3,212.1,11231.0,231.3
3,4,Floyd Vanwall Racing Team,T. DILLMANN / E. GUERRIERI / T. VAUTIER,Vanwall Vandervell 680,HYPERCAR,M,34,3:10:16,5,12.0,03:32.9,230.4,11416.0,212.9
3,83,Richard Mille AF Corse,L. PEREZ COMPANC / A. ROVERA / L. WADOUX,Ferrari 488 GTE Evo,LMGTE Am,M,33,2:46:33,3,8.0,03:52.5,211.0,9993.0,232.5
3,77,Dempsey - Proton Racing,C. RIED / M. PEDERSEN / J. ANDLAUER,Porsche 911 RSR - 19,LMGTE Am,M,32,2:44:05,4,10.0,04:00.3,204.1,9845.0,240.3
3,43,DKR Engineering,T. VAN ROMPUY / U. DE WILDE / M. MARTIN,Oreca 07 - Gibson,LMP2,G,31,2:33:01,4,13.0,03:38.4,224.6,9181.0,218.4
3,60,Iron Lynx,C. SCHIAVONI / M. CRESSONI / A. PICARIELLO,Porsche 911 RSR - 19,LMGTE Am,M,28,2:20:55,2,8.0,03:51.4,212.0,8455.0,231.4
3,16,Proton Competition,R. HARDWICK / Z. ROBICHON / J. HEYLEN,Porsche 911 RSR - 19,LMGTE Am,M,28,2:20:57,2,10.0,03:58.7,205.5,8457.0,238.7
3,311,Action Express Racing,L. DERANI / A. SIMS / J. AITKEN,Cadillac V-Series.R,HYPERCAR,M,23,3:14:03,3,12.0,03:31.7,231.7,11643.0,211.7
3,55,GMB Motorsport,G. BIRCH / M. SØRENSEN/ J. MØLLER,Aston Martin Vantage AMR,LMGTE Am,M,21,1:45:27,2,17.0,03:56.2,207.7,6327.0,236.2
3,21,AF Corse,S. MANN / J. PIGUET / U. DE PAUW,Ferrari 488 GTE Evo,LMGTE Am,M,21,1:45:28,2,11.0,03:54.8,208.9,6328.0,234.8
3,13,Tower Motorsports,S. THOMAS / R. TAYLOR / R. RAST,Oreca 07 - Gibson,LMP2,G,19,1:34:25,3,10.0,03:39.1,223.9,5665.0,219.1
3,14,Nielsen Racing,R. SALES / M. BECHE / B. HANLEY,Oreca 07 - Gibson,LMP2,G,18,1:27:23,2,13.0,03:44.2,218.8,5243.0,224.2
4,94,Peugeot TotalEnergies,L. DUVAL / G. MENEZES / N. MÜLLER,Peugeot 9X8,HYPERCAR,M,47,4:04:45,4,10.0,03:29.7,234.0,14685.0,209.7
4,6,Porsche Penske Motorsport,K. ESTRE / A. LOTTERER / L. VANTHOOR,Porsche 963,HYPERCAR,M,47,4:05:10,4,9.0,03:30.0,233.6,14710.0,210.0
4,7,Toyota Gazoo Racing,M. CONWAY / K. KOBAYASHI / J. LOPEZ,Toyota GR010 HYBRID,HYPERCAR,M,47,4:05:13,4,12.0,03:30.0,233.6,14713.0,210.0
4,8,Toyota Gazoo Racing,S. BUEMI / B. HARTLEY / R. HIRAKAWA,Toyota GR010 HYBRID,HYPERCAR,M,47,4:05:17,4,10.0,03:29.7,234.0,14717.0,209.7
4,75,Porsche Penske Motorsport,F. NASR / M. JAMINET / N. TANDY,Porsche 963,HYPERCAR,M,47,4:05:18,3,12.0,03:29.9,233.7,14718.0,209.9
4,38,Hertz Team JOTA,A. DA COSTA / W. STEVENS / Y. YE,Porsche 963,HYPERCAR,M,47,4:05:28,6,10.0,03:29.5,234.2,14728.0,209.5
4,2,Cadillac Racing,E. BAMBER / A. LYNN / R. WESTBROOK,Cadillac V-Series.R,HYPERCAR,M,47,4:05:29,4,10.0,03:30.2,233.4,14729.0,210.2
4,50,Ferrari AF Corse,A. FUOCO / M. MOLINA / N. NIELSEN,Ferrari 499P,HYPERCAR,M,47,4:05:32,5,31.0,03:29.0,234.7,14732.0,209.0
4,51,Ferrari AF Corse,A. PIER GUIDI / J. CALADO / A. GIOVINAZZI,Ferrari 499P,HYPERCAR,M,47,4:05:33,5,12.0,03:29.1,234.6,14733.0,209.1
4,5,Porsche Penske Motorsport,D. CAMERON / M. CHRISTENSEN / F. MAKOWIECKI,Porsche 963,HYPERCAR,M,47,4:06:34,4,9.0,03:30.1,233.5,14794.0,210.1
4,709,Glickenhaus Racing,F. MAILLEUX / N. BERTHON / E. GUTIERREZ,Glickenhaus 007,HYPERCAR,M,47,4:06:37,4,11.0,03:30.6,233.0,14797.0,210.6
4,3,Cadillac Racing,S. BOURDAIS / R. VAN DER ZANDE / S. DIXON,Cadillac V-Series.R,HYPERCAR,M,47,4:06:38,4,12.0,03:28.3,235.5,14798.0,208.3
4,708,Glickenhaus Racing,R. DUMAS / R. BRISCOE / O. PLA,Glickenhaus 007,HYPERCAR,M,46,4:06:30,4,29.0,03:30.1,233.5,14790.0,210.1
4,35,Alpine Elf Team,A. NEGRÃO / O. CALDWELL / M. ROJAS,Oreca 07 - Gibson,LMP2,G,45,4:04:27,4,10.0,03:38.1,225.0,14667.0,218.1
4,36,Alpine Elf Team,M. VAXIVIERE / C. MILESI / J. CANAL,Oreca 07 - Gibson,LMP2,G,45,4:04:29,5,10.0,03:37.4,225.6,14669.0,217.4
4,23,United Autosports,J. PIERSON / T. BLOMQVIST / O. JARVIS,Oreca 07 - Gibson,LMP2,G,45,4:04:30,4,10.0,03:37.7,225.3,14670.0,217.7
4,30,Duqueine Team,N. JANI / R. BINDER / N. PINO,Oreca 07 - Gibson,LMP2,G,45,4:04:33,6,11.0,03:39.0,223.9,14673.0,219.0
4,41,Team WRT,R. ANDRADE / L. DELÉTRAZ / R. KUBICA,Oreca 07 - Gibson,LMP2,G,45,4:04:35,4,11.0,03:36.4,226.7,14675.0,216.4
4,28,JOTA,D. HEINEMEIER-HANSSON / O. RASMUSSEN / P. FITTIPALDI,Oreca 07 - Gibson,LMP2,G,45,4:04:37,4,11.0,03:37.3,225.7,14677.0,217.3
4,10,Vector Sport,R. CULLEN / G. AUBRY / M. KAISER,Oreca 07 - Gibson,LMP2,G,45,4:04:38,5,11.0,03:37.7,225.3,14678.0,217.7
4,65,Panis Racing,M. MALDONADO / T. VAN DER HELM / J. VAN UITERT,Oreca 07 - Gibson,LMP2,G,45,4:04:40,5,10.0,03:38.1,225.0,14680.0,218.1
4,9,Prema Racing,B. VISCAAL / J. CORREA / F. UGRAN,Oreca 07 - Gibson,LMP2,G,45,4:04:41,5,10.0,03:37.8,225.2,14681.0,217.8
4,48,IDEC Sport,P. LAFARGUE / P. CHATIN / L. HÖRR,Oreca 07 - Gibson,LMP2,G,45,4:04:42,4,11.0,03:37.1,225.9,14682.0,217.1
4,47,COOL Racing,DE GÉRUS / V. LOMKO / S. PAGENAUD,Oreca 07 - Gibson,LMP2,G,45,4:04:44,4,10.0,03:37.3,225.7,14684.0,217.3
4,37,COOL Racing,N. LAPIERRE / A. COIGNY / M. JAKOBSEN,Oreca 07 - Gibson,LMP2,G,45,4:04:50,5,29.0,03:40.1,222.9,14690.0,220.1
4,923,Racing Team Turkey,S. YOLUC / T. GAMBLE / D. VANTHOOR,Oreca 07 - Gibson,LMP2,G,45,4:04:52,4,9.0,03:37.6,225.4,14692.0,217.6
4,45,Algarve Pro Racing,G. KURTZ / J. ALLEN / C. BRAUN,Oreca 07 - Gibson,LMP2,G,45,4:04:55,4,9.0,03:38.0,225.0,14695.0,218.0
4,34,Inter Europol Competition,J. SMIECHOWSKI / A. COSTA / F. SCHERER,Oreca 07 - Gibson,LMP2,G,45,4:04:57,7,13.0,03:38.7,224.3,14697.0,218.7
4,80,AF Corse,F. PERRODO / B. BARNICOAT / N. NATO,Oreca 07 - Gibson,LMP2,G,45,4:05:00,5,13.0,03:43.1,219.9,14700.0,223.1
4,93,Peugeot TotalEnergies,P. DI RESTA / M. JENSEN / J. VERGNE,Peugeot 9X8,HYPERCAR ,M,45,4:05:02,5,10.0,03:30.1,233.5,14702.0,210.1
4,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,44,4:04:30,4,10.0,03:39.9,223.1,14670.0,219.9
4,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,44,4:04:34,5,11.0,03:39.0,224.0,14674.0,219.0
4,31,Team WRT,S. GELAEL / F. HABSBURG / R. FRIJNS,Oreca 07 - Gibson,LMP2,G,44,4:04:37,5,13.0,03:39.4,223.6,14677.0,219.4
4,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,44,4:04:46,3,10.0,03:54.9,208.9,14686.0,234.9
4,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,44,4:04:54,3,11.0,03:51.4,211.9,14694.0,231.4
4,911,Proton Competition,M. FASSBENDER / M. RUMP / R. LIETZ,Porsche 911 RSR - 19,LMGTE Am,M,44,4:05:05,4,16.0,03:53.1,210.5,14705.0,233.1
4,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,44,4:05:07,4,14.0,03:55.0,208.7,14707.0,235.0
4,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,44,4:05:27,4,29.0,03:52.8,210.7,14727.0,232.8
4,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,44,4:05:27,4,8.0,03:53.1,210.5,14727.0,233.1
4,54,AF Corse,T. FLOHR / F. CASTELLACCI / D. RIGON,Ferrari 488 GTE Evo,LMGTE Am,M,44,4:05:28,4,8.0,03:52.1,211.3,14728.0,232.1
4,74,Kessel Racing,K. COZZOLINO / Y. TSUJIKO / N. YOKOMIZO,Ferrari 488 GTE Evo,LMGTE Am,M,44,4:06:30,4,10.0,03:54.9,208.9,14790.0,234.9
4,88,Proton Competition,H. TINCKNELL / D. YOUNT / J. RIED,Porsche 911 RSR - 19,LMGTE Am,M,44,4:06:32,3,8.0,03:52.2,211.2,14792.0,232.2
4,57,Kessel Racing,T. KIMURA / S. HUFFAKER / D. SERRA,Ferrari 488 GTE Evo,LMGTE Am,M,44,4:06:34,4,8.0,03:52.5,211.0,14794.0,232.5
4,24,Hendrick Motorsports,J. JOHNSON / M. ROCKENFELLER / J. BUTTON,Chevrolet Camaro ZL1,INNOVATIVE CAR,G,43,4:04:49,4,8.0,03:52.1,211.3,14689.0,232.1
4,777,D'Station Racing,S. HOSHINO / C. STEVENSON / T. FUJII,Aston Martin Vantage AMR,LMGTE Am,M,43,4:04:51,4,9.0,03:55.1,208.6,14691.0,235.1
4,98,Northwest AMR,I. JAMES / D. MANCINELLI / A. RIBERAS,Aston Martin Vantage AMR,LMGTE Am,M,43,4:05:04,4,26.0,03:55.4,208.3,14704.0,235.4
4,100,Walkenhorst Motorsport,C. HULL / A. HARYANTO / J. SEGAL,Ferrari 488 GTE Evo,LMGTE Am,M,43,4:05:26,4,11.0,03:54.7,209.0,14726.0,234.7
4,86,GR Racing,M. WAINWRIGHT / B. BARKER / R. PERA,Porsche 911 RSR - 19,LMGTE Am,M,43,4:06:36,5,10.0,03:52.2,211.2,14796.0,232.2
4,33,Corvette Racing,N. CATSBURG / B. KEATING / N. VARRONE,Chevrolet Corvette C8.R,LMGTE Am,M,42,4:04:53,4,8.0,03:51.3,212.1,14693.0,231.3
4,4,Floyd Vanwall Racing Team,T. DILLMANN / E. GUERRIERI / T. VAUTIER,Vanwall Vandervell 680,HYPERCAR,M,42,4:06:42,6,12.0,03:32.9,230.4,14802.0,212.9
4,22,United Autosports,P. HANSON / F. ALBUQUERQUE / F. LUBIN,Oreca 07 - Gibson,LMP2,G,41,4:04:28,4,11.0,03:37.8,225.2,14668.0,217.8
4,77,Dempsey - Proton Racing,C. RIED / M. PEDERSEN / J. ANDLAUER,Porsche 911 RSR - 19,LMGTE Am,M,40,4:06:32,5,10.0,04:00.3,204.1,14792.0,240.3
4,32,Inter Europol Competition,M. KVAMME / J. MAGNUSSEN / A. FJORDBACH,Oreca 07 - Gibson,LMP2,G,39,3:46:50,5,31.0,03:42.4,220.6,13610.0,222.4
4,83,Richard Mille AF Corse,L. PEREZ COMPANC / A. ROVERA / L. WADOUX,Ferrari 488 GTE Evo,LMGTE Am,M,33,2:46:33,3,8.0,03:52.5,211.0,9993.0,232.5
4,43,DKR Engineering,T. VAN ROMPUY / U. DE WILDE / M. MARTIN,Oreca 07 - Gibson,LMP2,G,33,4:05:03,4,13.0,03:38.4,224.6,14703.0,218.4
4,311,Action Express Racing,L. DERANI / A. SIMS / J. AITKEN,Cadillac V-Series.R,HYPERCAR,M,31,4:06:41,3,12.0,03:31.7,231.7,14801.0,211.7
4,60,Iron Lynx,C. SCHIAVONI / M. CRESSONI / A. PICARIELLO,Porsche 911 RSR - 19,LMGTE Am,M,28,2:20:55,2,8.0,03:51.4,212.0,8455.0,231.4
4,16,Proton Competition,R. HARDWICK / Z. ROBICHON / J. HEYLEN,Porsche 911 RSR - 19,LMGTE Am,M,28,2:20:57,2,10.0,03:58.7,205.5,8457.0,238.7
4,55,GMB Motorsport,G. BIRCH / M. SØRENSEN/ J. MØLLER,Aston Martin Vantage AMR,LMGTE Am,M,21,1:45:27,2,17.0,03:56.2,207.7,6327.0,236.2
4,21,AF Corse,S. MANN / J. PIGUET / U. DE PAUW,Ferrari 488 GTE Evo,LMGTE Am,M,21,1:45:28,2,11.0,03:54.8,208.9,6328.0,234.8
4,13,Tower Motorsports,S. THOMAS / R. TAYLOR / R. RAST,Oreca 07 - Gibson,LMP2,G,19,1:34:25,3,10.0,03:39.1,223.9,5665.0,219.1
4,14,Nielsen Racing,R. SALES / M. BECHE / B. HANLEY,Oreca 07 - Gibson,LMP2,G,18,1:27:23,2,13.0,03:44.2,218.8,5243.0,224.2
5,75,Porsche Penske Motorsport,F. NASR / M. JAMINET / N. TANDY,Porsche 963,HYPERCAR,M,60,5:04:08,4,12.0,03:29.9,233.7,18248.0,209.9
5,8,Toyota Gazoo Racing,S. BUEMI / B. HARTLEY / R. HIRAKAWA,Toyota GR010 HYBRID,HYPERCAR,M,60,5:04:12,5,10.0,03:29.7,234.0,18252.0,209.7
5,7,Toyota Gazoo Racing,M. CONWAY / K. KOBAYASHI / J. LOPEZ,Toyota GR010 HYBRID,HYPERCAR,M,60,5:04:14,5,12.0,03:30.0,233.6,18254.0,210.0
5,94,Peugeot TotalEnergies,L. DUVAL / G. MENEZES / N. MÜLLER,Peugeot 9X8,HYPERCAR,M,60,5:04:19,6,10.0,03:29.7,234.0,18259.0,209.7
5,50,Ferrari AF Corse,A. FUOCO / M. MOLINA / N. NIELSEN,Ferrari 499P,HYPERCAR,M,60,5:04:34,6,31.0,03:29.0,234.7,18274.0,209.0
5,51,Ferrari AF Corse,A. PIER GUIDI / J. CALADO / A. GIOVINAZZI,Ferrari 499P,HYPERCAR,M,60,5:04:57,6,12.0,03:29.1,234.6,18297.0,209.1
5,2,Cadillac Racing,E. BAMBER / A. LYNN / R. WESTBROOK,Cadillac V-Series.R,HYPERCAR,M,60,5:05:47,5,56.0,03:29.9,233.7,18347.0,209.9
5,709,Glickenhaus Racing,F. MAILLEUX / N. BERTHON / E. GUTIERREZ,Glickenhaus 007,HYPERCAR,M,60,5:06:01,6,11.0,03:30.6,233.0,18361.0,210.6
5,5,Porsche Penske Motorsport,D. CAMERON / M. CHRISTENSEN / F. MAKOWIECKI,Porsche 963,HYPERCAR,M,60,5:06:28,6,9.0,03:30.1,233.5,18388.0,210.1
5,3,Cadillac Racing,S. BOURDAIS / R. VAN DER ZANDE / S. DIXON,Cadillac V-Series.R,HYPERCAR,M,60,5:07:18,6,12.0,03:28.3,235.5,18438.0,208.3
5,6,Porsche Penske Motorsport,K. ESTRE / A. LOTTERER / L. VANTHOOR,Porsche 963,HYPERCAR,M,59,5:07:17,6,9.0,03:30.0,233.6,18437.0,210.0
5,708,Glickenhaus Racing,R. DUMAS / R. BRISCOE / O. PLA,Glickenhaus 007,HYPERCAR,M,59,5:07:32,6,29.0,03:30.1,233.5,18452.0,210.1
5,38,Hertz Team JOTA,A. DA COSTA / W. STEVENS / Y. YE,Porsche 963,HYPERCAR,M,58,4:52:47,7,56.0,03:29.0,234.7,17567.0,209.0
5,93,Peugeot TotalEnergies,P. DI RESTA / M. JENSEN / J. VERGNE,Peugeot 9X8,HYPERCAR,M,58,5:04:28,6,10.0,03:30.1,233.5,18268.0,210.1
5,41,Team WRT,R. ANDRADE / L. DELÉTRAZ / R. KUBICA,Oreca 07 - Gibson,LMP2,G,58,5:07:16,5,11.0,03:36.4,226.7,18436.0,216.4
5,28,JOTA,D. HEINEMEIER-HANSSON / O. RASMUSSEN / P. FITTIPALDI,Oreca 07 - Gibson,LMP2,G,58,5:07:22,5,11.0,03:37.3,225.7,18442.0,217.3
5,23,United Autosports,J. PIERSON / T. BLOMQVIST / O. JARVIS,Oreca 07 - Gibson,LMP2,G,58,5:07:23,6,10.0,03:37.7,225.3,18443.0,217.7
5,34,Inter Europol Competition,J. SMIECHOWSKI / A. COSTA / F. SCHERER,Oreca 07 - Gibson,LMP2,G,58,5:07:36,8,13.0,03:38.7,224.3,18456.0,218.7
5,9,Prema Racing,B. VISCAAL / J. CORREA / F. UGRAN,Oreca 07 - Gibson,LMP2,G,58,5:07:37,6,10.0,03:37.8,225.2,18457.0,217.8
5,37,COOL Racing,N. LAPIERRE / A. COIGNY / M. JAKOBSEN,Oreca 07 - Gibson,LMP2,G,58,5:07:49,6,54.0,03:39.0,224.0,18469.0,219.0
5,80,AF Corse,F. PERRODO / B. BARNICOAT / N. NATO,Oreca 07 - Gibson,LMP2,G,58,5:07:53,6,13.0,03:43.1,219.9,18473.0,223.1
5,65,Panis Racing,M. MALDONADO / T. VAN DER HELM / J. VAN UITERT,Oreca 07 - Gibson,LMP2,G,58,5:07:55,6,10.0,03:38.1,225.0,18475.0,218.1
5,10,Vector Sport,R. CULLEN / G. AUBRY / M. KAISER,Oreca 07 - Gibson,LMP2,G,58,5:08:19,6,11.0,03:37.7,225.3,18499.0,217.7
5,47,COOL Racing,DE GÉRUS / V. LOMKO / S. PAGENAUD,Oreca 07 - Gibson,LMP2,G,58,5:08:21,6,10.0,03:37.3,225.7,18501.0,217.3
5,45,Algarve Pro Racing,G. KURTZ / J. ALLEN / C. BRAUN,Oreca 07 - Gibson,LMP2,G,58,5:08:27,5,9.0,03:38.0,225.0,18507.0,218.0
5,30,Duqueine Team,N. JANI / R. BINDER / N. PINO,Oreca 07 - Gibson,LMP2,G,57,5:02:44,8,11.0,03:39.0,223.9,18164.0,219.0
5,48,IDEC Sport,P. LAFARGUE / P. CHATIN / L. HÖRR,Oreca 07 - Gibson,LMP2,G,57,5:03:06,6,11.0,03:37.1,225.9,18186.0,217.1
5,35,Alpine Elf Team,A. NEGRÃO / O. CALDWELL / M. ROJAS,Oreca 07 - Gibson,LMP2,G,57,5:03:18,6,10.0,03:38.1,225.0,18198.0,218.1
5,923,Racing Team Turkey,S. YOLUC / T. GAMBLE / D. VANTHOOR,Oreca 07 - Gibson,LMP2,G,57,5:06:17,5,9.0,03:37.6,225.4,18377.0,217.6
5,36,Alpine Elf Team,M. VAXIVIERE / C. MILESI / J. CANAL,Oreca 07 - Gibson,LMP2,G,57,5:06:32,7,10.0,03:37.4,225.6,18392.0,217.4
5,31,Team WRT,S. GELAEL / F. HABSBURG / R. FRIJNS,Oreca 07 - Gibson,LMP2,G,57,5:07:57,6,53.0,03:39.3,223.6,18477.0,219.3
5,63,Prema Racing,D. PIN / D. KVYAT / M. BORTOLOTTI,Oreca 07 - Gibson,LMP2,G,57,5:08:01,5,54.0,03:39.9,223.1,18481.0,219.9
5,39,Graff Racing,R. LACORTE / G. VAN DER GARDE / P. PILET,Oreca 07 - Gibson,LMP2,G,57,5:08:02,7,11.0,03:39.0,224.0,18482.0,219.0
5,54,AF Corse,T. FLOHR / F. CASTELLACCI / D. RIGON,Ferrari 488 GTE Evo,LMGTE Am,M,56,5:07:13,5,8.0,03:52.1,211.3,18433.0,232.1
5,911,Proton Competition,M. FASSBENDER / M. RUMP / R. LIETZ,Porsche 911 RSR - 19,LMGTE Am,M,56,5:07:15,5,16.0,03:53.1,210.5,18435.0,233.1
5,85,Iron Dames,S. BOVY / M. GATTING / R. FREY,Porsche 911 RSR - 19,LMGTE Am,M,56,5:07:18,4,10.0,03:54.9,208.9,18438.0,234.9
5,72,TF Sport,A. ROBIN / M. ROBIN / V. HASSE-CLOT,Aston Martin Vantage AMR,LMGTE Am,M,56,5:07:28,5,14.0,03:55.0,208.7,18448.0,235.0
5,66,JMW Motorsport,T. NEUBAUER / L. PRETTE / G. PETROBELLI,Ferrari 488 GTE Evo,LMGTE Am,M,56,5:07:42,5,8.0,03:53.1,210.5,18462.0,233.1
5,56,Project 1 - AO,P. HYETT / G. JEANNETTE / M. CAIROLI,Porsche 911 RSR - 19,LMGTE Am,M,56,5:07:50,4,11.0,03:51.4,211.9,18470.0,231.4
5,57,Kessel Racing,T. KIMURA / S. HUFFAKER / D. SERRA,Ferrari 488 GTE Evo,LMGTE Am,M,56,5:08:14,5,8.0,03:52.5,211.0,18494.0,232.5
5,25,ORT by TF,A. AL HARTHY / M. DINAN / C. EASTWOOD,Aston Martin Vantage AMR,LMGTE Am,M,56,5:08:23,6,29.0,03:52.8,210.7,18503.0,232.8
5,88,Proton Competition,H. TINCKNELL / D. YOUNT / J. RIED,Porsche 911 RSR - 19,LMGTE Am,M,55,5:04:11,4,8.0,03:52.2,211.2,18251.0,232.2
5,24,Hendrick Motorsports,J. JOHNSON / M. ROCKENFELLER / J. BUTTON,Chevrolet Camaro ZL1,INNOVATIVE CAR,G,55,5:06:27,6,8.0,03:52.1,211.3,18387.0,232.1
5,98,Northwest AMR,I. JAMES / D. MANCINELLI / A. RIBERAS,Aston Martin Vantage AMR,LMGTE Am,M,55,5:07:15,5,26.0,03:55.4,208.3,18435.0,235.4
5,777,D'Station Racing,S. HOSHINO / C. STEVENSON / T. FUJII,Aston Martin Vantage AMR,LMGTE Am,M,55,5:07:16,5,9.0,03:55.1,208.6,18436.0,235.1
5,4,Floyd Vanwall Racing Team,T. DILLMANN / E. GUERRIERI / T. VAUTIER,Vanwall Vandervell 680,HYPERCAR,M,55,5:07:24,7,12.0,03:32.9,230.4,18444.0,212.9
5,74,Kessel Racing,K. COZZOLINO / Y. TSUJIKO / N. YOKOMIZO,Ferrari 488 GTE Evo,LMGTE Am,M,55,5:08:34,7,10.0,03:54.9,208.9,18514.0,234.9
5,86,GR Racing,M. WAINWRIGHT / B. BARKER / R. PERA,Porsche 911 RSR - 19,LMGTE Am,M,55,5:08:37,6,10.0,03:52.2,211.2,18517.0,232.2
